ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
Those people are kick-ass samba dancers!,model <speaker1>: those people are kick-ass samba dancers.,0,1,1,0.6666666666666666,0.5
The fool flew all the way up here in a blizzard.,model <speaker1>: the fool flew all the way up here in a blizzard.,1,0,0,0.2727272727272727,0.3958333333333333
"Darling, we've run out of avocados!","model <speaker1>: darling, we have run out of avocados.",0,0,0,1.0,0.6571428571428571
Don't be so silly!,model <speaker1>: don't be so silly!,1,1,1,0.75,1.0555555555555556
A woman playing bass guitar on stage with her band.,model <speaker1>: a woman playing bass guitar on stage with her band.,0,0,0,0.3,0.37254901960784315
"Go to school, young man, or you will face a truancy charge!","model <speaker1>: go to school, young man, or you will face a truancy charge.",0,0,0,0.3333333333333333,0.3389830508474576
"Oh, for goodness sake, go away and boil your head, Bertie!","model <speaker1>: (oh), for goodness' sake, go away and boil your head, bertie.",0,1,1,0.45454545454545453,0.41379310344827586
It was the act of a hound and a stinker.,model <speaker1>: it was the act of a hound and a stinker.,0,1,1,0.3,0.475
See you in the funny papers.,model <speaker1>: see you in the funny papers.,0,0,0,0.5,0.6785714285714286
what can I do now?,model <speaker1>: what can i do now?,0,0,0,0.6,1.0555555555555556
This amused and stimulated her.,model <speaker1>: this amused and stimulated her.,0,0,0,0.6,0.6129032258064516
The everlasting Jew the wandering Jew.,"model <speaker1>: the everlasting jew, the wandering jew.",0,0,0,0.8333333333333334,0.5789473684210527
It takes two to have an argument.,model <speaker1>: it takes two to have an argument.,0,0,0,0.42857142857142855,0.5757575757575758
You've got the brain of a pancake.,model <speaker1>: you've got the brain of a pancake.,1,1,1,0.42857142857142855,0.5588235294117647
The Town contains Cazenovia Lake.,model <speaker1>: the town contains cazenovia lake.,0,0,0,1.2,0.6666666666666666
I can't think of any reason why she was killed.,model <speaker1>: i can't think of any reason why she was killed.,0,0,0,0.3,0.40425531914893614
"Of the four songs, ""She Speeds"", was to become a hallmark song.","model <speaker1>: of the four songs, ""she speeds"" was to become a hallmark song.",0,0,0,0.4166666666666667,0.3492063492063492
"The grim reaper is waiting for you, reckless driver!","model <speaker1>: the grim reaper is waiting for you, reckless driver.",1,0,0,0.4444444444444444,0.38461538461538464
"Alice, who the fuck is Bob?","model <speaker1>: alice, who the fuck is bob?",1,1,1,0.6666666666666666,0.7407407407407407
Then a man approached.,model <speaker1>: then a man approached.,0,0,0,0.75,0.8636363636363636
Not what you'd call rich.,model <speaker1>: not what you'd call rich.,0,0,0,0.6,0.76
"You are positively soulless, he said savagely.","model <speaker1>: ""you are positively soulless,"" he said savagely.",1,1,1,0.5714285714285714,0.45652173913043476
Cry havoc and let slip the dogs of war,model <speaker1>: cry havoc and let slip the dogs of war.,0,0,0,0.4444444444444444,0.5263157894736842
You get out of here quick.,model <speaker1>: you get out of here quick.,0,0,0,0.5,0.7307692307692307
Your behavior is embarrassing; go learn the art of social intercourse!,"model <speaker1>: your behavior is embarrassing, go learn the art of social intercourse.",1,0,0,0.45454545454545453,0.3
A bully is always a coward.,model <speaker1>: a bully is always a coward.,1,1,1,0.5,0.7037037037037037
"It was then that he came up with ""Salad Days"" with Dorothy Reynolds.","model <speaker1>: it was then that he came up with ""salad days"" with dorothy reynolds.",0,0,0,0.5384615384615384,0.3382352941176471
"Initially benefits were paid weekly, in cash, at the Employment Exchange.",model <speaker1>: initially benefits were paid weekly in cash at the employment exchange.,0,0,0,0.6363636363636364,0.3150684931506849
Adam is a crook.,model <speaker1>: adam is a crook.,1,1,1,0.75,1.1875
"Jerk the cord, and out tumbles the gold.","model <speaker1>: jerk the cord, and out tumbles the gold.",0,0,0,0.375,0.475
A crowd of people stood around the fountain.,model <speaker1>: a crowd of people stood around the fountain.,0,0,0,0.375,0.4318181818181818
"""Fatima,"" the girl said, averting her eyes.","model <speaker1>: ""fatima,"" the girl said, averting her eyes.",0,0,0,0.42857142857142855,0.4418604651162791
He was drafted in the third round by the New York Yankees.,model <speaker1>: he was drafted in the third round by the new york yankees.,0,0,0,0.5,0.3793103448275862
But it was only an image of its former self.,model <speaker1>: but it was only an image of its former self.,0,0,0,0.3,0.4318181818181818
Get your guns out.,model <speaker1>: get your guns out.,0,1,1,0.75,1.0555555555555556
His study of Blake's poetry was a major contribution.,model <speaker1>: his study of blake's poetry was a major contribution.,0,0,0,0.4444444444444444,0.37735849056603776
Why don't you shut up!,model <speaker1>: why don't you shut up?,1,1,1,0.8,0.9090909090909091
"By the end of August, all Forth and Towne stores had ceased operating.","model <speaker1>: by the end of august, all four and town stores had ceased operating.",0,0,0,0.46153846153846156,0.37142857142857144
"Television can make you dumb, but it can also be good education.","model <speaker1>: television can make you dumb, but it can also be good education.",0,0,0,0.25,0.296875
"""That's never happened to me,"" the boy said.","model <speaker1>: ""that's never happened to me,"" the boy said.",0,0,0,0.375,0.4318181818181818
I was expecting you.,model <speaker1>: i was expecting you.,0,0,0,0.75,0.95
The northern part of the county is situated within the Ridge-and-Valley Appalachians.,model <speaker1>: the northern part of the county is situated within the ridge and valley appalachians.,0,0,0,0.5833333333333334,0.2823529411764706
Hundreds of yelling people are swarming into the park like locusts!,model <speaker1>: hundreds of yelling people are swarming into the park like locusts.,1,0,0,0.36363636363636365,0.29850746268656714
His face carried an expression of surprise or concern.,model <speaker1>: his face carried an expression of surprise or concern.,0,0,0,0.3333333333333333,0.35185185185185186
"It is a large, visible dip in between the neck and the collarbone.","model <speaker1>: it is a large, visible dip between the neck and the collarbone.",0,0,0,0.3076923076923077,0.3333333333333333
Don't be a pessimist!,model <speaker1>: don't be a pessimist.,1,0,0,1.0,0.9523809523809523
That woman stole my purse!,model <speaker1>: that woman stole my purse.,0,0,0,0.8,0.7692307692307693
Please check the inside leg measurement,model <speaker1>: please check the inside leg measurement.,0,0,0,0.6666666666666666,0.5128205128205128
No doubt the impact had caused a flash of fire.,model <speaker1>: no doubt the impact had caused a flash of fire.,0,0,0,0.3,0.40425531914893614
They sent them to the United States.,model <speaker1>: they send them to the united states.,0,0,0,0.8571428571428571,0.6111111111111112
Don't try to teach your grand-mother to suck eggs.,model <speaker1>: don't try to teach your grandmother to suck eggs.,0,1,1,0.4444444444444444,0.4
Then you'll die in the midst of trying to realize your destiny.,model <speaker1>: then you'll die in the midst of trying to realize your destiny.,0,1,1,0.25,0.30158730158730157
"Our family always hated cats: nasty, low, vulgar things!","model <speaker1>: our family always hated cats: nasty, low, vulgar things.",1,0,0,0.4444444444444444,0.35714285714285715
"After the musical, you're anybody's fool, he insists.","model <speaker1>: after the musical, ""you're anyone's fool,"" he insists.",1,1,1,0.75,0.4528301886792453
I'll be right here.,model <speaker1>: i'll be right here.,0,0,0,0.75,1.0
That insane android continues to ignore me.,model <speaker1>: that insane android continues to ignore me.,1,0,0,0.42857142857142855,0.4418604651162791
"Penny wise, pound foolish.","model <speaker1>: penny wise, pound foolish.",1,1,1,0.75,0.7307692307692307
Chafee was one of the few Republicans to support strict gun control laws.,model <speaker1>: shafee was one of the few republicans to support strict gun control laws.,0,0,0,0.3076923076923077,0.273972602739726
I locked eyes with a fish in the tank.,model <speaker1>: i logged eyes with a fish in the tank.,0,0,0,0.4444444444444444,0.5526315789473685
The wise shall understand.,model <speaker1>: the wise shall understand.,0,0,0,0.75,0.7307692307692307
This is a summary of country name etymologies.,model <speaker1>: this is a summary of country name etymologies.,0,0,0,0.375,0.41304347826086957
"The grim reaper is waiting for you, reckless driver!","model <speaker1>: the grim reaper is waiting for you, reckless driver.",1,0,0,0.4444444444444444,0.38461538461538464
"Ketel One is produced by the Nolet Distillery in Schiedam, the Netherlands.","model <speaker1>: kettle one is produced by the nolet distillery in schiedam, the netherlands.",0,0,0,0.6666666666666666,0.3466666666666667
Thieves who rob friends deserve jail.,model <speaker1>: thieves who rob friends deserve jail.,0,1,1,0.5,0.5135135135135135
"You're a devil for fighting, and will surely win.","model <speaker1>: you're a devil for fighting, and will surely win.",1,1,1,0.3333333333333333,0.3877551020408163
There's a group of unruly teens bumming around in your garden.,model <speaker1>: there's a group of unruly teens bombing around in your garden.,1,0,0,0.36363636363636365,0.3387096774193548
"Those women are all card sharks, don't be fooled.","model <speaker1>: those women are all card sharks, don't be fooled.",1,0,0,0.3333333333333333,0.3877551020408163
"Ah, I had forgotten, he exclaimed.","model <speaker1>: ""ha! i have forgotten,"" he exclaimed.",0,0,0,1.0,0.7352941176470589
Your behavior is embarrassing; go learn the art of social intercourse!,"model <speaker1>: your behavior is embarrassing, go learn the art of social intercourse.",1,0,0,0.45454545454545453,0.3
Students are also able to double major and earn a degree from Emory College.,model <speaker1>: students are also able to double major and earn a degree from emery college.,0,0,0,0.35714285714285715,0.2894736842105263
Murder is very rude.,model <speaker1>: murder is very rude.,0,0,0,0.75,0.95
"Tyler, do you remember when I gave you that note?","model <speaker1>: tyler, do you remember when i gave you that note?",0,0,0,0.4,0.40816326530612246
"A number of tiny craterlets mark the interior surface, particularly in the southwest quadrant.","model <speaker1>: a number of tiny craterlets mark the interior surface, particularly in the southwest quadrant.",0,0,0,0.21428571428571427,0.20212765957446807
The baby puts his right foot in his mouth.,model <speaker1>: the baby puts his right foot in his mouth.,0,0,0,0.3333333333333333,0.4523809523809524
Don't blow your own trumpet.,model <speaker1>: don't blow your own trumpet.,0,1,1,0.6,0.6785714285714286
A fool uttereth all his mind.,model <speaker1>: a fool uttereth all his mind.,0,1,1,0.5,0.6551724137931034
"What do you expect from a pig, but a grunt?",model <speaker1>: what do you expect from a pig but a grunt?,0,1,1,0.4,0.46511627906976744
Something smells around here.,model <speaker1>: something smells around here.,0,0,0,0.75,0.6551724137931034
"In spite of this, I still believed that there were men in Mars.","model <speaker1>: in spite of this, i still believed that there were men in mars.",0,0,0,0.38461538461538464,0.3333333333333333
This is sometimes called the Gedult Opening.,model <speaker1>: this is sometimes called the g-dalt opening.,0,0,0,0.7142857142857143,0.5227272727272727
"The boy began again to read his book, but he was no longer able to concentrate.","model <speaker1>: the boy began again to read his book, but he was no longer able to concentrate.",0,0,0,0.1875,0.24050632911392406
It?ós important to me to keep the Internet healthy.,model <speaker1>: it's important to me to keep the internet healthy.,0,0,0,0.4444444444444444,0.43137254901960786
"Meetings are held Monday nights, and the entire student body is welcome to attend.","model <speaker1>: meetings are held monday nights, and the entire student body is welcome to attend.",0,0,0,0.2857142857142857,0.24390243902439024
He also co-owned a thoroughbred horse agistment facility.,model <speaker1>: he also co-owned a thoroughbred horse adjustment facility.,0,0,0,0.5,0.38596491228070173
Your behavior is embarrassing; go learn the art of social intercourse!,"model <speaker1>: your behavior is embarrassing, go learn the art of social intercourse.",1,0,0,0.45454545454545453,0.3
"Geographically and culturally, many of the municipalities are enclaves in the middle of provinces.","model <speaker1>: geographically and culturally, many of the municipalities are enclaves in the middle of provinces.",0,0,0,0.21428571428571427,0.19387755102040816
Why can't I skip this damn intro?,model <speaker1>: why can't i skip this damn intro?,1,1,1,0.5714285714285714,0.6060606060606061
"Those women are all card sharks, don't be fooled.","model <speaker1>: those women are all card sharks, don't be fooled!",1,0,0,0.4444444444444444,0.40816326530612246
The rest of you get in here and riot!,model <speaker1>: the rest of you get in here and riot.,0,1,1,0.4444444444444444,0.5405405405405406
"Properly performed, blood will flow freely and death will occur within seconds.","model <speaker1>: properly performed, blood will flow freely, and death will occur within seconds.",0,1,1,0.3333333333333333,0.25316455696202533
"""What a load of trash"", Sarah opined.",model <speaker1>: “what a load of trash!” sarah opined.,1,1,1,0.7142857142857143,0.6216216216216216
And how do you think I can help lure him out?,model <speaker1>: how do you think i can help lure him out?,0,0,0,0.2727272727272727,0.37777777777777777
Lionel Powers and Julian Messenger are filthy rich men with dirty family secrets.,model <speaker1>: lionel powers and julian messenger are filthy rich men with dirty family secrets.,1,1,1,0.46153846153846156,0.2716049382716049
He is a scoundrel.,model <speaker1>: he is a scoundrel.,1,1,1,0.75,1.0555555555555556
Better be ignorant than obstinate.,model <speaker1>: better be ignorant than obstinate.,0,1,1,0.6,0.5588235294117647
Is he a drunkard or what?,model <speaker1>: is he a drunkard at what?,1,0,0,0.6666666666666666,0.84
And he had shown himself a fool.,model <speaker1>: and he had shown himself a fool.,1,1,1,0.42857142857142855,0.59375
This chart was drawn by George Holt Henshaw.,model <speaker1>: the chart was drawn by george holt henshaw.,0,0,0,0.75,0.5227272727272727
"This oscillation is called ""nutation"".",model <speaker1>: this oscillation is called nutation.,0,0,0,0.8,0.5526315789473685
"She then plunges Roman's knife into his chest, apparently killing him.","model <speaker1>: she then plunges roman's knife into his chest, apparently killing him.",0,0,0,0.36363636363636365,0.2857142857142857
"You'll live, and you'll learn that a man shouldn't be so stupid.","model <speaker1>: you'll live, and you'll learn that a man shouldn't be so stupid.",0,1,1,0.25,0.296875
"Yesterday, he went to an STD clinic to test for herpes.",model <speaker1>: yesterday he went to an std clinic to test for herpes.,0,0,0,0.36363636363636365,0.41818181818181815
What have I done?,model <speaker1>: what have i done?,0,0,0,1.0,1.1764705882352942
I'd die for either of you.,model <speaker1>: i'd die for either of you.,0,0,0,0.5,0.7307692307692307
Your behavior is embarrassing; go learn the art of social intercourse!,model <speaker1>: your behavior is embarrassing. go learn the art of social intercourse.,1,0,0,0.45454545454545453,0.3
"One afternoon, one of his servants fell ill, and it appeared that he would die.","model <speaker1>: one afternoon, one of his servants fell ill and it appeared that he would die.",0,0,0,0.26666666666666666,0.25316455696202533
Keep your mouth shut and your eyes open.,model <speaker1>: keep your mouth shut and your eyes open.,0,1,1,0.375,0.475
You get somebody else to wash the diapers.,model <speaker1>: you get somebody else to wash the diapers.,0,1,1,0.375,0.4523809523809524
I don't know; we'll just have to suck it and see,model <speaker1>: i don't know; we'll just have to suck it and see.,0,1,1,0.36363636363636365,0.4166666666666667
Desogestrel is a progestogen.,model <speaker1>: d-sorgoleone is a progestin.,0,0,0,1.0,0.9310344827586207
"""What a load of trash"", Sarah opined.",model <speaker1>: “what a load of trash!” sarah opined.,1,1,1,0.7142857142857143,0.6216216216216216
He is mad as some March hatters.,model <speaker1>: he is madder than more chatter.,1,0,0,1.1428571428571428,0.96875
"No, I asked Pamela and Mark for directions before I left.","model <speaker1>: no, i asked pamela and mark for directions before i left.",0,0,0,0.6363636363636364,0.40350877192982454
I think you're crazy.,model <speaker1>: i think you're crazy.,1,1,1,0.75,0.9047619047619048
It is located on the Atlantic Coast north of Catumbela Estuary.,model <speaker1>: it is located on the atlantic coast north of gatcombe estuary.,0,0,0,0.6363636363636364,0.42857142857142855
A peasant farmer named Gordias drove into town on an ox-cart.,model <speaker1>: the present farmer named gordias drove into town on a knox car.,0,0,0,0.7272727272727273,0.45901639344262296
"During the Lavender Scare, Joseph McCarthy used accusations of homosexuality as a smear tactic.","model <speaker1>: during the lavender scare, joseph mccarthy used accusations of homosexuality as a smear tactic.",0,0,0,0.5,0.25263157894736843
"Television can make you dumb, but it can also be good education.","model <speaker1>: television can make you dumb, but it can also be good education.",0,0,0,0.25,0.296875
The group's members compose or arrange most of the songs that they perform.,model <speaker1>: the group's members compose or arrange most of the songs that they perform.,0,0,0,0.23076923076923078,0.25333333333333335
As a medical student he was active in the movement for independence.,"model <speaker1>: as a medical student, he was active in the movement for independence.",0,0,0,0.3333333333333333,0.29411764705882354
And now she lies murdered for a reward!,model <speaker1>: and now she lies murdered for a reward.,0,0,0,0.5,0.5128205128205128
"A current of love rushed from his heart, and the boy began to pray.","model <speaker1>: a current of love rushed from his heart, and the boy began to pray.",0,0,0,0.21428571428571427,0.2835820895522388
The house of his birth is now a small museum.,model <speaker1>: the house of his birth is now a small museum.,0,0,0,0.3,0.4222222222222222
Could you provide an example of a realistic scenario?,model <speaker1>: could you provide an example of a realistic scenario?,0,0,0,0.3333333333333333,0.3584905660377358
A bully is always a coward.,model <speaker1>: a bully is always a coward.,1,1,1,0.5,0.7037037037037037
You don't have to sign anything.,model <speaker1>: you don't have to sign anything.,0,0,0,0.5,0.59375
There's a group of unruly teens bumming around in your garden.,model <speaker1>: there's a group of unruly team running around in your garden.,1,0,0,0.45454545454545453,0.4032258064516129
"In Athens, it was only produced rarely; figural decoration was even rarer.","model <speaker1>: at athens, it was only produced rarely; figurative decoration was even rarer.",0,0,0,0.4166666666666667,0.33783783783783783
The channel currently shares the same logo as its American counterpart.,model <speaker1>: the channel currently shares the same logo as its american counterpart.,0,0,0,0.36363636363636365,0.28169014084507044
"See: List of cities in South Dakota, List of townships in South Dakota.","model <speaker1>: see list of cities in south dakota, list of townships in south dakota.",0,0,0,0.6923076923076923,0.3380281690140845
Because of that some researchers tend to classify it as Eastern South Slavic.,"model <speaker1>: because of that, some researchers tend to classify it as eastern south slavic.",0,0,0,0.5384615384615384,0.2987012987012987
"""Did you learn anything?"" the Englishman asked, eager to hear what it might be.","model <speaker1>: ""did you learn anything?"" the englishman asked, eager to hear what it might be.",0,0,0,0.2857142857142857,0.25316455696202533
You've got the brain of a pancake.,model <speaker1>: you've got the brain of a pancake.,1,1,1,0.42857142857142855,0.5588235294117647
"You are a hypocrite, too, are you?","model <speaker1>: you are a hypocrite, too, are you?",1,1,1,0.42857142857142855,0.5588235294117647
"The grace notes were sung perfectly by the soprano, but badly by the alto","model <speaker1>: the grace notes were sung perfectly by the soprano, but badly by the alto.",0,0,0,0.2857142857142857,0.273972602739726
Kell's business partner was W. O. Anderson.,model <speaker1>: kell's business partner was w. o. anderson.,0,0,0,0.8571428571428571,0.5116279069767442
The current chief is Elizabeth Sutherland who holds the title Countess of Sutherland.,"model <speaker1>: the current chief is elizabeth sutherland, who holds the title countess of sutherland.",0,0,0,0.5384615384615384,0.2823529411764706
Do you understand me?,model <speaker1>: do you understand me?,0,0,0,0.75,0.9047619047619048
DonÔÇÖt be a fool!,model <speaker1>: don't be a fool.,1,1,1,1.0,1.2222222222222223
"He was something of a sickly child by all accounts, never made it past his fourth birthday.","model <speaker1>: he was something of a sickly child, by all accounts, never made it past his fourth birthday.",0,0,0,0.23529411764705882,0.21978021978021978
"Somebody should eat the mango, I guess it is me.","model <speaker1>: somebody should eat the mango, i guess it's me.",0,0,0,0.6,0.4583333333333333
"The mouthparts of tardigrades, diptera and aphids are also called stylets.","model <speaker1>: the mouthparts of tardigrades, diptera, and arthropods are also called styletts.",0,0,0,0.5454545454545454,0.36486486486486486
"Darling, we've run out of avocados!","model <speaker1>: darling, we've run out of avocados.",0,0,0,0.6666666666666666,0.5714285714285714
Cameron had proved to New Zealanders he was a fighting general.,model <speaker1>: cameron had proved to new zealanders he was a fighting general.,0,0,0,0.45454545454545453,0.3333333333333333
You have dilated pupils.,model <speaker1>: you have dilated pupils.,0,1,1,0.75,0.7916666666666666
He is a scoundrel.,model <speaker1>: he is a scoundrel.,1,1,1,0.75,1.0555555555555556
Better use heat resistant gloves when you take the bricks out of the furnace.,model <speaker1>: better use heat-resistant gloves when you take the bricks out of the furnace.,0,0,0,0.35714285714285715,0.2597402597402597
Jim thinks it's Morgan.,"model <speaker1>: (hm), jim thinks it's morgan.",0,0,0,1.25,1.1304347826086956
Beasts get fat by change of pastures,model <speaker1>: beasts get fed by change of pastures.,0,0,0,0.7142857142857143,0.6111111111111112
Take your paws off me!,model <speaker1>: take your pause off me.,1,0,0,1.0,1.0
You've got lipstick all over your mouth.,model <speaker1>: you've got lipstick all over your mouth.,0,0,0,0.42857142857142855,0.475
"The new city, Gibellina Nuova, was rebuilt some distant from the old one.","model <speaker1>: the new city, gibelina nuova, was rebuilt some distance from the old one.",0,0,0,0.46153846153846156,0.3287671232876712
Peter David and Alan Grant wrote separate novelizations of the film.,model <speaker1>: peter david and alan grant wrote separate novelizations of the film.,0,0,0,0.5454545454545454,0.3235294117647059
How in hell did he know it was you in the dark.,model <speaker1>: how in hell did he know it was you in the dark?,1,0,0,0.3333333333333333,0.425531914893617
"Can you find me work, Stairway to Heaven?","model <speaker1>: can you find me work, stay away to heaven.",0,0,0,0.75,0.6097560975609756
"It was all gone now, I remembered, getting up from the fire.","model <speaker1>: ""it was all gone now,"" i remembered, getting up from the fire.",0,0,0,0.4166666666666667,0.36666666666666664
United joined the Southern Football League as crowds for Town matches dwindled.,model <speaker1>: united joined the southern football league as crowds for town matches dwindled.,0,0,0,0.5833333333333334,0.2911392405063291
He who wronged you will hate you.,model <speaker1>: he who wronged you will hate you.,0,1,1,0.42857142857142855,0.5757575757575758
Frank then returns with the money.,model <speaker1>: frank then returns with the money.,0,0,0,0.5,0.5588235294117647
Down with the kids,model <speaker1>: down with the kids!,0,1,1,1.0,1.1111111111111112
"""You're the one who may die,"" the alchemist said.","model <speaker1>: ""you're the one who may die,"" the alchemist said.",0,1,1,0.3333333333333333,0.3877551020408163
The two deadly accidents occurred with leased aircraft.,model <speaker1>: the two deadly accidents occurred with leased aircraft.,0,0,0,0.375,0.34545454545454546
"The first critical editions of the ""Codex Manesse"" appeared in the early nineteenth century.",model <speaker1>: the first critical editions of the codex manesse appeared in the early nineteenth century.,0,0,0,0.35714285714285715,0.25
Why can't I skip this damn intro?,model <speaker1>: why can't i skip this damn intro?,1,1,1,0.5714285714285714,0.6060606060606061
Distance matrices can also be used to generate phylogenetic trees.,model <speaker1>: distant matrices can also be used to generate phylogenetic trees.,0,0,0,0.3,0.3181818181818182
Don't be so silly!,model <speaker1>: don't be so silly.,1,1,1,1.0,1.1111111111111112
DonÔÇÖt be a fool!,model <speaker1>: don't be a fool.,1,1,1,1.0,1.2222222222222223
He is a raging alcoholic.,model <speaker1>: he is a raging alcoholic.,1,1,1,0.6,0.76
It was noted for its size and attractive appearance.,model <speaker1>: it was noted for its size and attractive appearance.,0,0,0,0.3333333333333333,0.36538461538461536
Her niece is a diabetic.,model <speaker1>: her niece is a diabetic.,0,0,0,0.6,0.7916666666666666
The approximation here is normally described as generators and relations.,"model <speaker1>: the approximation here is normally described as the ""generators and relations"".",0,0,0,0.6,0.3424657534246575
Typography includes the arrangement of letterforms designed for metal print or computer.,model <speaker1>: typography includes the arrangement of letterforms designed for metal print or computer.,0,0,0,0.25,0.2159090909090909
I often wish you weren't such a stinker.,model <speaker1>: i often wish you weren't such a stinkin' ...,1,1,1,0.625,0.625
It came about in this way.,model <speaker1>: it came about in this way.,0,0,0,0.5,0.7307692307692307
"""What a load of trash"", Sarah opined.",model <speaker1>: what a load of trash! sarah gasped.,1,1,1,0.8571428571428571,0.7027027027027027
We've been taken for a lot of suckers!,model <speaker1>: we've been taken for a lot of suckers.,0,1,1,0.5,0.5263157894736842
I accuse this man of being a faker!,model <speaker1>: i accuse this man of being a faker.,1,0,0,0.5,0.5714285714285714
"However, Ozymandias' monster ultimately kills the gang leader that murdered Hollis.","model <speaker1>: however, azamandias's monster ultimately kills the gang leader that murdered hollis.",0,0,0,0.45454545454545453,0.27710843373493976
The very idea of it was preposterous.,model <speaker1>: the very idea of it was preposterous.,0,0,0,0.42857142857142855,0.5135135135135135
They recorded several comedy albums and appeared on numerous television series.,model <speaker1>: they recorded several comedy albums and appeared on numerous television series.,0,0,0,0.2727272727272727,0.24050632911392406
Someone set fire to the trash.,model <speaker1>: someone set fire to the trash.,0,1,1,0.5,0.6333333333333333
"Alice, who the fuck is Bob?",model <speaker1>: alice: who the fuck is bob?,1,1,1,0.6666666666666666,0.7777777777777778
The someone else was Paul Wolfowitz.,"model <speaker1>: the ""someone else"" was paul wolfewitz.",0,0,0,1.1666666666666667,0.6666666666666666
It can be improved; I know that.,model <speaker1>: it can be improved; i know that.,0,0,0,0.5714285714285714,0.625
This monument was known throughout the Genesee Forests as 'The Painted Post.,model <speaker1>: this monument was known throughout the genesee forests as the painted post.,0,0,0,0.6666666666666666,0.32894736842105265
"Jeez, you look stoned!","model <speaker1>: geez, you look stunned!",1,0,0,1.0,0.9545454545454546
"Our bitch had puppies, do you want one?","model <speaker1>: our bitch had puppies, do you want one?",0,1,1,0.375,0.48717948717948717
"Alice, who the fuck is Bob?","model <speaker1>: alice, who the fuck is bob?",1,1,1,0.6666666666666666,0.7407407407407407
What good is money to you if you're going to die?,model <speaker1>: what good is money to you if you're going to die?,0,1,1,0.2727272727272727,0.3877551020408163
"Jerk the cord, and out tumbles the gold.",model <speaker1>: jerk the cord and out tumbles the gold.,0,0,0,0.5,0.5
Let me talk to him.,model <speaker1>: let me talk to him.,0,0,0,0.6,1.0
How about that check?,model <speaker1>: how about that check?,0,0,0,0.75,0.9047619047619048
"Gray horses, whose hair coats become white as they age, are much more common.","model <speaker1>: grey horses, whose hair coats become white as they age, are much more common.",0,0,0,0.21428571428571427,0.2597402597402597
He is a scoundrel.,model <speaker1>: he's a scoundrel.,1,1,1,0.75,1.0555555555555556
Out of the mouths of babes.,model <speaker1>: out of the mouths of babes.,0,0,0,0.5,0.7037037037037037
This horse has more than one horse power.,model <speaker1>: this horse has more than one horse power.,0,0,0,0.375,0.4634146341463415
It is native to Madagascar and other islands in the Indian Ocean.,model <speaker1>: it is native to madagascar and other islands in the indian ocean.,0,0,0,0.5,0.3384615384615385
A set of recommendations for using them is available at freedesktop dot org.,model <speaker1>: a set of recommendations for using them is available at freedesktop org.,0,0,0,0.3076923076923077,0.3026315789473684
Therefore it may only be possible to self-archive the pre-print of the article.,"model <speaker1>: therefore, it may only be possible to self-archive the preprint of the article.",0,0,0,0.3076923076923077,0.26582278481012656
The King broadcast to the nation.,model <speaker1>: the king broadcast to the nation.,0,0,0,0.6666666666666666,0.6060606060606061
The new entities would ensure a complete market foothold.,model <speaker1>: the new entities would ensure a complete market foothold.,0,0,0,0.3333333333333333,0.3333333333333333
They have also performed all six sections of the song at sound checks.,model <speaker1>: they have also performed all six sections of the song at soundchecks.,0,0,0,0.38461538461538464,0.2857142857142857
"You're a devil for fighting, and will surely win.","model <speaker1>: you're a devil for fighting, and you'll surely win.",1,1,1,0.4444444444444444,0.46938775510204084
I won't give your niece a lollipop if she gets naughty again.,model <speaker1>: i won't give your niece a lollipop if she gets naughty again.,0,0,0,0.25,0.3114754098360656
What do you mean to do?,model <speaker1>: what do you mean to do?,0,0,0,0.5,0.8260869565217391
Somebody's going to get hurt!,model <speaker1>: somebody's going to get hurt.,0,0,0,0.8,0.6896551724137931
"Penny wise, pound foolish.","model <speaker1>: penny wise, pound foolish.",1,1,1,0.75,0.7307692307692307
You've got the brain of a pancake.,model <speaker1>: you've got the brain of a pancake.,1,1,1,0.42857142857142855,0.5588235294117647
I told you to have the ice box fixed.,model <speaker1>: i told you to have the ice box fixed.,0,0,0,0.3333333333333333,0.5135135135135135
"Jeez, you look stoned!","model <speaker1>: gee, you look stoned.",1,0,0,1.0,0.9090909090909091
"Darling, we've run out of avocados!","model <speaker1>: darling, we've run out of avocados.",0,0,0,0.6666666666666666,0.5714285714285714
"Having already spent his share, Hooker pays Snyder in counterfeit bills.","model <speaker1>: having already spent his share, hooker pays snyder in counterfeit bills.",0,0,0,0.45454545454545453,0.2916666666666667
My children are all scoundrels.,model <speaker1>: my children are all scoundrels.,1,0,0,0.6,0.6129032258064516
Come on! Don't be such a slowcoach!,"model <speaker1>: come on, don't be such a slow coach.",1,0,0,1.0,0.6571428571428571
"Maybe we're all that way, the boy mused.","model <speaker1>: “maybe we’re all that way,” the boy mused.",0,0,0,0.625,0.55
"In his hand, he grasped a snake by the tail.","model <speaker1>: in his hand, he grasped a snake by the tail.",0,0,0,0.3,0.4318181818181818
The fool flew all the way up here in a blizzard.,model <speaker1>: the fool flew all the way up here in a blizer.,1,0,0,0.36363636363636365,0.4583333333333333
The weather in Finland sucks.,model <speaker1>: the weather in finland sucks.,1,1,1,0.8,0.6896551724137931
"It breeds in the southeastern corner of Europe, the Middle East and southwestern Asia.","model <speaker1>: it breeds in the southeastern corner of europe, the middle east, and southwestern asia.",0,0,0,0.5,0.27906976744186046
"Penny wise, pound foolish.","model <speaker1>: pennywise, pan-foolish.",1,0,0,1.0,0.9230769230769231
